order_id,order_date,customer_name,customer_segment,region,sales_rep,product_category,units,unit_price,discount_pct,order_value,payment_terms,status,delivery_days
MER-102636,2026-09-14,Customer 3432,Enterprise,West,Priya Menon,Fasteners,5,333.66,5,1584.88,Net 30,Delivered,14
MER-102073,2026-09-15,Customer 4093,Mid-Market,West,Arjun Desai,Safety Equipment,5,1535.62,8,7063.85,Prepaid,Delivered,14
MER-102146,2026-07-06,Customer 4545,Mid-Market,North,Meera Iyer,Safety Equipment,10,1671.99,0,16719.90,Net 30,Delivered,16
MER-100749,2026-09-27,Customer 1779,SMB,South,Priya Menon,Safety Equipment,2,2083.78,0,4167.56,Net 60,delivered,15
MER-100076,2026-09-23,Customer 3505,SMB,North,Meera Iyer,Fasteners,5,304.92,0,1524.60,Net 60,Delivered,16
MER-102495,2026-07-15,Customer 3218,SMB,South,Priya Menon,Bearings & Drives,2,4611.09,0,9222.18,Net 30,Delivered,4
MER-101229,2026-07-23,Customer 1496,SMB,North,Meera Iyer,Lubricants,1,1531.10,0,1531.10,Net 60,Delivered,14
MER-103908,2026-08-06,Customer 3068,Enterprise, West,Priya Menon,Bearings & Drives,10,3740.86,12,32919.57,Net 60,Delivered,20
MER-102835,2026-08-12,Customer 1340,Mid-Market,West,Karan Bhatia,Fasteners,5,298.52,5,1417.97,Net 30,Delivered,6
MER-100823,2026-08-18,Customer 4333,Mid-Market,West,Vikram Shah,Bearings & Drives,10,4789.64,10,43106.76,Net 30,Delivered,8
MER-101227,2026-09-19,Customer 1869,SMB,West,Anita Rao,Pneumatics,2,4996.52,0,17140.24,Net 30,delivered,14
MER-102532,2026-07-04,Customer 3216,Mid-Market,West,Karan Bhatia,Electricals,2,2918.30,8,5369.67,Net 30,Delivered,18
MER-100612,2026-09-28,Customer 4797,SMB,East,Sneha Kulkarni,Safety Equipment,2,2061.03,0,4122.06,Net 30,Pending,
MER-100990,2026-08-25,Customer 1236,Mid-Market,West ,Vikram Shah,Lubricants,5,1639.54,8,7541.88,Net 30,DELIVERED,10
MER-101211,2026-09-08,Customer 3875,SMB,North,Anita Rao,Bearings & Drives,2,4866.43,5,9246.22,Net 60,Delivered,10
MER-103719,2026-08-24,Customer 2756,Mid-Market,South,Rahul Nair,Safety Equipment,5,1743.22,5,8280.30,Prepaid,pending,
MER-101481,2026-09-20,Customer 1129,Mid-Market,East,Arjun Desai,Hand Tools,5,919.69,8,4230.57,Net 30,Pending,
MER-102708,2026-08-15,Customer 3881,Enterprise,South,Sneha Kulkarni,Safety Equipment,5,2017.45,8,9280.27,Net 30,delivered,19
MER-102519,2026-08-26,Customer 1230,SMB,North,Rahul Nair,Power Tools,1,7530.57,0,7530.57,Net 30,Delivered,20
MER-100803,2026-09-28,Customer 2764,Enterprise,South,Priya Menon,Safety Equipment,5,1977.73,5,9394.22,Prepaid,Delivered,12
MER-100014,2026-09-21,Customer 3120,Mid-Market,North,Sneha Kulkarni,Bearings & Drives,5,4704.62,10,21170.79,Prepaid,Delivered,10
MER-102261,2026-07-11,Customer 2578,Enterprise,North,Sneha Kulkarni,Safety Equipment,10,2050.75,12,18046.60,Prepaid,Delivered,18
MER-103432,2026-09-12,Customer 3525,Mid-Market,West,Vikram Shah,Bearings & Drives,10,4682.18,10,42139.62,Net 60,Pending,
MER-100722,2026-09-09,Customer 3386,SMB,West,Arjun Desai,Bearings & Drives,2,3724.33,0,7448.66,Net 30,Pending,
MER-103931,2026-07-25,Customer 4060,Mid-Market,South,Vikram Shah,Pneumatics,2,5286.63,0,10573.26,Net 30,Delivered,21
MER-103864,2026-08-29,Customer 2829,Mid-Market,North,Vikram Shah,Pneumatics,2,5513.10,10,9923.58,Prepaid,Delivered,19
MER-102389,2026-08-01,Customer 3930,Mid-Market,North,Karan Bhatia,Bearings & Drives,10,4418.61,10,39767.49,Net 30,Delivered,15
MER-103585,2026-07-12,Customer 3917,SMB,South,Arjun Desai,Fasteners,1,339.65,0,339.65,Net 60,delivered,13
MER-101023,2026-07-17,Customer 1783,SMB,South,Priya Menon,Electricals,2,2701.98,0,5403.96,Net 30,delivered,20
MER-102608,2026-07-03,Customer 4889,Mid-Market,North,Rahul Nair,Fasteners,5,313.61,0,1568.05,Net 60,delivered,19
MER-101276,2026-08-15,Customer 3644,SMB,West,Meera Iyer,Lubricants,1,1460.67,0,1460.67,Net 60,Delivered,20
MER-100906,2026-07-08,Customer 1692,SMB,West,Rahul Nair,Lubricants,3,1651.72,0,4955.16,Prepaid,Returned,18
MER-101097,2026-09-10,Customer 3670,SMB,North,Sneha Kulkarni,Hand Tools,3,835.47,0,2506.41,Prepaid,Delivered,11
MER-101040,2026-07-03,Customer 4536,Mid-Market,North,Vikram Shah,Lubricants,10,1396.73,10,12570.57,Net 30,Delivered,4
MER-102705,2026-07-12,Customer 2410,SMB,North,Sneha Kulkarni,Power Tools,2,6693.99,5,12718.58,Net 30,Delivered,14
MER-100555,2026-08-31,Customer 3262,Mid-Market,North,Karan Bhatia,Lubricants,2,1688.54,0,3377.08,Net 30,delivered,16
MER-101564,2026-07-09,Customer 1219,Enterprise,North,Anita Rao,Bearings & Drives,5,3758.04,10,16911.18,Prepaid,Delivered,12
MER-100651,2026-09-23,Customer 1088,Mid-Market,South,Anita Rao,Pneumatics,5,6115.12,0,30575.60,Net 60,DELIVERED,16
MER-101277,2026-08-21,Customer 1153,SMB,South ,Karan Bhatia,Lubricants,1,1639.91,5,,Net 60,Delivered,3
MER-103671,2026-08-04,Customer 4496,Enterprise,South,Vikram Shah,Pneumatics,5,5881.59,10,26467.16,Net 30,Delivered,9
MER-100326,2026-08-12,Customer 1537,Mid-Market,North,Priya Menon,Hand Tools,10,861.80,0,8618.00,Net 30,Pending,
MER-103156,2026-08-19,Customer 1507,Small Business,North,Vikram Shah,Pneumatics,1,5102.05,0,5102.05,Net 30,Delivered,9
MER-100701,2026-08-29,Customer 3447,Enterprise,South,Vikram Shah,Bearings & Drives,25,4317.62,5,102543.47,Prepaid,Delivered,8
MER-102634,2026-07-08,Customer 2574,SMB,South ,Priya Menon,Pneumatics,3,5108.62,5,14559.57,Net 30,delivered,6
MER-100357,2026-07-19,Customer 2531,Enterprise,South,Arjun Desai,Pneumatics,25,4839.15,8,111300.45,Prepaid,Delivered,3
MER-102874,2026-07-30,Customer 3563,Mid-Market,South,Anita Rao,Fasteners,10,284.12,8,4434.34,Net 30,Delivered,2
MER-103513,2026-07-29,Customer 2230,Enterprise,East,Priya Menon,Power Tools,25,6769.11,12,148920.42,Net 30,Delivered,16
MER-102856,2026-07-07,Customer 4474,SMB,West,Anita Rao,Electricals,3,3036.71,0,9110.13,Net 30,Delivered,11
MER-103594,2026-09-10,Customer 2276,Mid-Market,West,Karan Bhatia,Fasteners,10,352.96,0,3529.60,Prepaid,Delivered,18
MER-102375,2026-08-29,Customer 2301,SMB,South,Vikram Shah,Bearings & Drives,3,4351.15,5,12400.78,Net 30,Delivered,11
MER-101538,2026-08-29,Customer 1891,Enterprise,South,Priya Menon,Electricals,10,2976.06,10,26784.54,Net 60,Delivered,21
MER-102627,2026-08-26,Customer 4773,Enterprise,East,Rahul Nair,Safety Equipment,25,1750.88,15,37206.20,Net 30,Delivered,6
MER-101829,2026-08-12,Customer 3441,SMB,South,Rahul Nair,Bearings & Drives,1,4063.45,0,4063.45,Net 60,Pending,
MER-101359,2026-08-12,Customer 3313,SMB,South,Meera Iyer,Power Tools,1,7648.68,0,7648.68,Net 30,Delivered,11
MER-101207,2026-09-04,Customer 3920,Mid-Market,South,Sneha Kulkarni,Bearings & Drives,2,3652.82,0,7305.64,Prepaid,Delivered,15
MER-100865,2026-07-06,Customer 4612,SMB,West,Rahul Nair,Hand Tools,1,1100.93,0,1100.93,Net 30,delivered,8
MER-102480,2026-09-04,Customer 4977,SMB,East ,Anita Rao,Pneumatics,3,6217.88,5,31550.22,Net 30,Returned,10
MER-101688,2026-09-16,Customer 3583,Mid-Market,East,Meera Iyer,Electricals,10,2872.33,10,25850.97,Net 30,delivered,17
MER-102925,2026-08-06,Customer 1945,Mid-Market,North,Arjun Desai,Lubricants,10,1705.54,0,17055.40,Net 60,Delivered,18
MER-102514,2026-07-27,Customer 3435,Enterprise,East,Sneha Kulkarni,Hand Tools,5,814.32,15,3460.86,Net 30,Cancelled,
MER-100289,2026-08-28,Customer 3483,Small Business,West,Vikram Shah,Lubricants,1,1421.27,0,1421.27,Net 30,Delivered,10
MER-102780,2026-08-31,Customer 4779,Mid-Market,North,Rahul Nair,Lubricants,5,1350.89,8,,Net 30,delivered,8
MER-102343,2026-08-08,Customer 2584,Enterprise,North,Vikram Shah,Lubricants,5,1580.86,10,7113.87,Prepaid,Delivered,5
MER-102280,2026-08-10,Customer 2989,Mid-Market,East,Meera Iyer,Safety Equipment,10,1766.55,10,15898.95,Net 60,Cancelled,
MER-102502,2026-08-28,Customer 3698,Mid-Market,East,Sneha Kulkarni,Electricals,25,2649.64,0,66241.00,Net 30,PENDING,
MER-101858,2026-08-31,Customer 3808,Enterprise,South,Anita Rao,Hand Tools,10,978.55,0,14844.64,Net 60,Delivered,18
MER-103424,2026-09-14,Customer 4398,Enterprise,South,Vikram Shah,Hand Tools,5,955.44,10,4299.48,Net 60,Delivered,15
MER-103878,2026-08-30,Customer 2276,Mid-Market,North,Rahul Nair,Lubricants,2,1576.16,0,3152.32,Prepaid,Delivered,18
MER-100890,2026-09-19,Customer 3853,SMB,West,Meera Iyer,Lubricants,1,1309.46,0,1309.46,Net 30,Delivered,9
MER-103325,2026-07-01,Customer 4835,Enterprise,East,Sneha Kulkarni,Bearings & Drives,5,4086.41,0,20432.05,Net 30,Returned,14
MER-103615,2026-09-29,Customer 3379,Enterprise,South,Karan Bhatia,Electricals,25,2865.56,12,63042.32,Net 30,Delivered,2
MER-102167,2026-08-28,Customer 1351,SMB,North,Vikram Shah,Hand Tools,3,1040.43,0,3121.29,Prepaid,delivered,19
MER-101761,2026-07-17,Customer 2311,SMB,South,Karan Bhatia,Fasteners,1,308.93,0,308.93,Net 30,pending,
MER-100410,2026-08-27,Customer 4665,Mid-Market,South,Karan Bhatia,Power Tools,25,7069.40,8,162596.20,Net 30,Delivered,18
MER-101471,2026-08-29,Customer 4991,SMB,North,Vikram Shah,Electricals,2,3333.93,0,6667.86,Prepaid,cancelled,
MER-101724,2026-07-25,Customer 3160,SMB,West,Priya Menon,Bearings & Drives,1,4637.37,0,4637.37,Net 30,Returned,20
MER-103054,2026-07-31,Customer 2250,SMB,East,Vikram Shah,Safety Equipment,1,1798.55,5,1708.62,Net 60,delivered,13
MER-103314,2026-07-03,Customer 3220,Mid-Market,West,Rahul Nair,Fasteners,10,342.88,5,3257.36,Prepaid,Returned,6
MER-103404,2026-08-30,Customer 2231,SMB,South,Sneha Kulkarni,Power Tools,3,6906.47,0,20719.41,Net 60,Delivered,19
MER-103946,2026-09-13,Customer 1603,Mid-Market,West,Rahul Nair,Fasteners,5,276.72,8,1272.91,Net 60,Returned,14
MER-102520,2026-07-07,Customer 2561,SMB,North,Meera Iyer,Pneumatics,3,4678.21,0,14034.63,Net 30,Delivered,15
MER-103253,2026-09-22,Customer 2382,SMB,East,Rahul Nair,Hand Tools,1,988.83,0,988.83,Net 30,Delivered,4
MER-102935,2026-09-25,Customer 1393,Small Business,West,Anita Rao,Power Tools,2,8739.38,0,29060.29,Prepaid,returned,21
MER-100936,2026-08-22,Customer 1965,Enterprise,North,Arjun Desai,Safety Equipment,10,1997.63,8,18378.20,Net 60,Delivered,15
MER-100185,2026-09-19,Customer 1862,SMB,West,Sneha Kulkarni,Safety Equipment,2,1648.55,0,3297.10,Prepaid,delivered,6
MER-102101,2026-07-18,Customer 2670,SMB,South ,Priya Menon,Pneumatics,2,5464.80,5,10383.12,Net 30,Cancelled,
MER-101629,2026-07-04,Customer 1657,SMB,West,Karan Bhatia,Pneumatics,1,4799.55,5,4559.57,Net 30,Delivered,12
MER-101796,2026-07-01,Customer 2745,Mid-Market,North,Sneha Kulkarni,Lubricants,5,1600.48,10,7202.16,Prepaid,Delivered,2
MER-102816,2026-08-08,Customer 3477,SMB,East,Meera Iyer,Lubricants,2,1567.06,5,2977.41,Net 60,Pending,
MER-102156,2026-07-16,Customer 4277,SMB,West,Sneha Kulkarni,Bearings & Drives,1,4480.35,0,4480.35,Net 60,Pending,
MER-103544,2026-07-28,Customer 2829,Enterprise, South,Vikram Shah,Bearings & Drives,50,3933.22,8,180928.12,Net 60,Delivered,13
MER-100284,2026-08-19,Customer 4888,Enterprise,North,Karan Bhatia,Bearings & Drives,10,4423.51,0,44235.10,Net 30,Delivered,8
MER-101921,2026-08-11,Customer 4672,SMB,West,Priya Menon,Fasteners,1,334.18,0,334.18,Prepaid,delivered,7
MER-102002,2026-09-11,Customer 3828,Small Business,West,Rahul Nair,Hand Tools,2,910.78,0,1821.56,Net 30,Delivered,13
MER-103862,2026-07-15,Customer 1300,SMB,North,Sneha Kulkarni,Bearings & Drives,5,4096.78,0,20483.90,Net 30,Delivered,16
MER-103727,2026-07-28,Customer 1090,Enterprise,North,Sneha Kulkarni,Safety Equipment,10,1590.92,8,14636.46,Prepaid,Delivered,18
MER-102083,2026-07-04,Customer 4303,Enterprise,West,Meera Iyer,Bearings & Drives,25,4908.23,5,194093.26,Net 60,Delivered,17
MER-102787,2026-08-09,Customer 3504,SMB,North,Karan Bhatia,Pneumatics,2,4761.57,0,9523.14,Net 30,Delivered,4
MER-101138,2026-09-04,Customer 2525,SMB, West,Priya Menon,Fasteners,2,374.34,0,748.68,Prepaid,Delivered,9
MER-102285,2026-08-10,Customer 2158,Mid-Market,North,Priya Menon,Bearings & Drives,10,3896.40,10,35067.60,Net 30,Delivered,4
MER-103133,2026-09-23,Customer 2019,SMB,South,Karan Bhatia,Bearings & Drives,1,4800.88,0,4800.88,Net 30,CANCELLED,
MER-102715,2026-09-25,Customer 1977,Enterprise,South,Rahul Nair,Pneumatics,5,6050.59,10,27227.66,Prepaid,Delivered,8
MER-103157,2026-08-20,Customer 4473,SMB,North,Anita Rao,Hand Tools,2,905.64,0,3142.77,Net 60,Delivered,8
MER-101307,2026-08-09,Customer 3480,SMB,North,Meera Iyer,Safety Equipment,3,1959.47,0,5878.41,Net 60,delivered,6
MER-101216,2026-09-18,Customer 1428,SMB,South,Priya Menon,Lubricants,1,1423.38,0,1423.38,Prepaid,Pending,
MER-103405,2026-07-10,Customer 4807,Mid-Market,East,Vikram Shah,Power Tools,2,7574.68,5,14391.89,Net 30,Delivered,8
MER-101030,2026-09-02,Customer 3916,Mid-Market, South,Meera Iyer,Power Tools,25,8338.47,0,208461.75,Net 30,Delivered,5
MER-101962,2026-07-18,Customer 4480,SMB,North,Sneha Kulkarni,Safety Equipment,3,1983.83,5,5653.92,Net 30,Delivered,4
MER-101916,2026-09-30,Customer 2558,SMB,South,Anita Rao,Fasteners,3,356.60,5,1016.31,Net 60,Delivered,4
MER-101721,2026-07-10,Customer 1689,Mid-Market,South,Karan Bhatia,Fasteners,2,317.47,8,584.14,Net 60,delivered,5
MER-103329,2026-09-05,Customer 3464,Mid-Market,South,Rahul Nair,Safety Equipment,5,1812.77,5,8610.66,Net 30,Delivered,7
MER-102843,2026-08-04,Customer 4878,Mid-Market,North,Priya Menon,Power Tools,5,7110.70,5,33775.82,Net 30,Delivered,5
MER-102185,2026-07-01,Customer 4665,SMB,West,Anita Rao,Fasteners,5,349.36,5,1659.46,Net 30,delivered,16
MER-102730,2026-08-18,Customer 1462,Mid-Market,East,Sneha Kulkarni,Safety Equipment,5,1761.46,5,8366.93,Net 60,Delivered,8
MER-100907,2026-08-14,Customer 3623,Mid-Market,South,Karan Bhatia,Lubricants,2,1239.61,10,2231.30,Net 60,Delivered,10
MER-101517,2026-07-23,Customer 3794,SMB,North,Meera Iyer,Lubricants,5,1535.45,5,7293.39,Net 60,cancelled,
MER-102125,2026-07-21,Customer 3772,Mid-Market,East,Priya Menon,Electricals,2,2942.18,0,5884.36,Net 30,CANCELLED,
MER-100375,2026-09-23,Customer 1633,SMB,South,Priya Menon,Safety Equipment,1,1697.37,0,1697.37,Net 30,Pending,
MER-100874,2026-09-13,Customer 4094,Mid-Market,East,Vikram Shah,Lubricants,2,1643.71,8,3024.43,Net 30,DELIVERED,2
MER-101462,2026-08-01,Customer 1554,Enterprise,North,Karan Bhatia,Bearings & Drives,5,3936.93,10,17716.18,Net 30,cancelled,
MER-101407,2026-07-08,Customer 1296,Enterprise,South,Priya Menon,Fasteners,10,301.48,15,2562.58,Net 30,Delivered,5
MER-100854,2026-07-01,Customer 4573,Mid-Market,West,Rahul Nair,Electricals,2,2844.18,0,5688.36,Net 60,Delivered,13
MER-103963,2026-08-27,Customer 2066,SMB,East,Priya Menon,Fasteners,3,368.39,0,1105.17,Net 60,DELIVERED,4
MER-103737,2026-08-20,Customer 3703,Enterprise,North,Priya Menon,Electricals,25,3289.89,0,82247.25,Net 30,Pending,
MER-103285,2026-07-15,Customer 2956,SMB,West,Sneha Kulkarni,Pneumatics,2,5832.95,0,11665.90,Prepaid,Delivered,19
MER-100726,2026-08-15,Customer 3072,Mid-Market,North,Arjun Desai,Lubricants,2,1656.50,0,3313.00,Prepaid,delivered,10
MER-103330,2026-08-03,Customer 1263,Enterprise,East,Vikram Shah,Hand Tools,25,1029.18,8,23671.14,Prepaid,delivered,11
MER-102617,2026-08-27,Customer 3660,Mid-Market,South,Arjun Desai,Fasteners,2,335.06,0,670.12,Net 60,returned,2
MER-101094,2026-08-24,Customer 3031,Enterprise,West,Anita Rao,Power Tools,10,8436.76,10,207592.69,Net 30,Pending,
MER-103626,2026-07-21,Customer 4340,SMB,South,Karan Bhatia,Fasteners,2,310.75,0,621.50,Prepaid,Delivered,20
MER-102350,2026-09-24,Customer 1803,SMB,North,Karan Bhatia,Lubricants,1,1576.46,5,1497.64,Prepaid,Delivered,14
MER-100840,2026-09-15,Customer 2969,Enterprise,West,Rahul Nair,Bearings & Drives,25,4738.26,0,240199.42,Net 60,Delivered,11
MER-100309,2026-09-15,Customer 1830,Mid-Market,South,Vikram Shah,Safety Equipment,5,2021.66,5,9602.89,Prepaid,Delivered,9
MER-100071,2026-08-04,Customer 3859,SMB,South,Anita Rao,Electricals,3,3094.17,5,8818.38,Net 30,Delivered,9
MER-100315,2026-07-28,Customer 1236,Mid-Market,West,Vikram Shah,Electricals,10,2678.82,8,24645.14,Net 30,Delivered,15
MER-100408,2026-07-28,Customer 1220,SMB,North,Anita Rao,Safety Equipment,1,1714.90,0,1714.90,Net 60,DELIVERED,8
MER-102810,2026-09-21,Customer 3615,Enterprise,East,Rahul Nair,Hand Tools,10,1052.77,12,9264.38,Net 60,Delivered,9
MER-103139,2026-09-09,Customer 2977,SMB,South,Meera Iyer,Lubricants,1,1501.25,0,1501.25,Prepaid,Delivered,20
MER-103740,2026-08-29,Customer 1924,SMB,West,Anita Rao,Electricals,3,3138.85,0,13184.17,Net 30,Delivered,8
MER-100166,2026-09-30,Customer 4960,SMB,North,Meera Iyer,Lubricants,1,1633.86,5,,Net 60,Delivered,7
MER-103871,2026-09-28,Customer 2450,Mid-Market,South,Priya Menon,Bearings & Drives,2,4482.15,10,8067.87,Prepaid,Delivered,2
MER-103759,2026-09-27,Customer 2080,SMB,North,Anita Rao,Lubricants,1,1360.04,0,1360.04,Prepaid,DELIVERED,9
MER-101897,2026-07-12,Customer 2389,SMB,West,Sneha Kulkarni,Pneumatics,1,5998.74,0,5998.74,Net 30,Delivered,18
MER-101315,2026-09-12,Customer 3259,SMB,South,Anita Rao,Power Tools,1,8965.27,0,16003.40,Net 30,Pending,
MER-102216,2026-08-24,Customer 3831,Enterprise, East,Sneha Kulkarni,Bearings & Drives,5,4650.29,15,19763.73,Prepaid,Delivered,11
MER-103855,2026-09-16,Customer 2379,Enterprise,North,Rahul Nair,Electricals,5,2782.30,8,12798.58,Net 30,Delivered,6
MER-101892,2026-08-08,Customer 2055,SMB,West,Meera Iyer,Lubricants,1,1233.32,0,1233.32,Net 30,Pending,
MER-102019,2026-07-29,Customer 1603,Mid-Market,West,Meera Iyer,Power Tools,5,8387.37,8,38581.90,Net 30,Delivered,13
MER-103469,2026-09-28,Customer 1959,Enterprise,North,Karan Bhatia,Pneumatics,10,5045.51,15,42886.84,Net 30,delivered,18
MER-102017,2026-08-24,Customer 4502,SMB,East,Rahul Nair,Hand Tools,2,1119.04,0,2238.08,Net 30,Delivered,10
MER-101374,2026-09-10,Customer 2511,Mid-Market,North,Karan Bhatia,Electricals,5,3099.31,0,15496.55,Net 60,Pending,
MER-102471,2026-09-10,Customer 1522,Mid-Market,North,Karan Bhatia,Fasteners,10,313.67,10,2823.03,Net 30,Returned,6
MER-103506,2026-08-20,Customer 2372,Mid-Market,North,Arjun Desai,Lubricants,10,1346.13,8,12384.40,Prepaid,Delivered,8
MER-103093,2026-09-22,Customer 4191,Mid-Market,North,Karan Bhatia,Bearings & Drives,10,3607.49,0,36074.90,Prepaid,Delivered,13
MER-103807,2026-08-29,Customer 1433,Mid-Market,South,Karan Bhatia,Safety Equipment,2,1994.04,10,3589.27,Net 30,Delivered,11
MER-103552,2026-08-28,Customer 1741,SMB,North,Arjun Desai,Safety Equipment,2,1546.24,5,2937.86,Net 30,Delivered,15
MER-103077,2026-09-20,Customer 2425,SMB,South,Sneha Kulkarni,Power Tools,2,8262.60,0,16525.20,Net 30,Pending,
MER-101924,2026-08-14,Customer 1656,Mid-Market,South,Priya Menon,Lubricants,25,1514.90,10,34085.25,Prepaid,Delivered,15
MER-102331,2026-07-28,Customer 2352,Enterprise,West,Meera Iyer,Fasteners,100,336.19,8,71575.16,Prepaid,delivered,18
MER-103932,2026-08-16,Customer 2800,Enterprise,North,Sneha Kulkarni,Bearings & Drives,100,3578.16,8,329190.72,Net 30,Delivered,21
MER-102557,2026-09-23,Customer 2918,SMB,West,Karan Bhatia,Power Tools,3,8360.30,0,25080.90,Net 60,Delivered,15
MER-101437,2026-07-06,Customer 2514,SMB,South,Priya Menon,Power Tools,1,8411.45,0,8411.45,Net 60,Pending,
MER-101195,2026-07-29,Customer 1600,Enterprise,North,Anita Rao,Fasteners,100,335.05,12,29484.40,Net 60,Pending,
MER-101899,2026-07-10,Customer 2994,Mid-Market, East,Meera Iyer,Power Tools,2,7972.57,0,15945.14,Net 30,Pending,
MER-100139,2026-07-05,Customer 4166,Mid-Market,South,Priya Menon,Electricals,10,3296.97,5,31321.21,Net 60,Delivered,20
MER-100880,2026-07-27,Customer 2988,SMB,South,Meera Iyer,Hand Tools,1,891.70,0,891.70,Prepaid,delivered,3
MER-103571,2026-09-13,Customer 3043,SMB,North,Arjun Desai,Electricals,2,3233.10,5,6142.89,Net 30,Cancelled,
MER-102914,2026-08-16,Customer 2105,Mid-Market,West,Priya Menon,Lubricants,2,1317.31,0,2634.62,Net 30,Delivered,3
MER-103861,2026-07-31,Customer 3095,SMB,West,Priya Menon,Hand Tools,5,988.44,0,4942.20,Net 30,Delivered,21
MER-100995,2026-08-24,Customer 1687,Enterprise,West,Priya Menon,Bearings & Drives,5,4873.00,12,45970.12,Net 30,DELIVERED,4
MER-101718,2026-09-25,Customer 1394,Mid-Market,South,Rahul Nair,Safety Equipment,2,1885.22,8,3468.80,Prepaid,Returned,18
MER-103038,2026-08-30,Customer 2665,Mid-Market,West,Priya Menon,Hand Tools,2,819.05,5,1556.19,Net 60,delivered,3
MER-102830,2026-08-20,Customer 2103,SMB,West,Anita Rao,Safety Equipment,1,1781.29,0,1781.29,Net 30,Delivered,16
MER-103619,2026-08-24,Customer 2779,SMB,East,Anita Rao,Fasteners,2,354.77,5,943.81,Net 60,Returned,16
MER-102109,2026-07-08,Customer 2047,SMB,West,Karan Bhatia,Hand Tools,3,1113.87,5,3174.53,Net 30,delivered,10
MER-101036,2026-08-19,Customer 1952,Enterprise,West,Vikram Shah,Electricals,100,2635.39,12,455445.00,Net 30,Delivered,19
MER-101746,2026-09-05,Customer 3769,Mid-Market,North,Vikram Shah,Hand Tools,5,1075.87,8,4949.00,Prepaid,pending,
MER-101971,2026-09-08,Customer 4508,Enterprise,North,Priya Menon,Power Tools,25,6645.12,0,166128.00,Net 30,delivered,17
MER-103854,2026-09-17,Customer 2623,Enterprise,South,Sneha Kulkarni,Fasteners,10,287.83,5,2734.38,Net 60,Delivered,6
MER-100109,2026-07-16,Customer 3408,Mid-Market,West,Meera Iyer,Lubricants,25,1257.90,10,28302.75,Net 60,delivered,12
MER-100704,2026-08-10,Customer 1000,SMB,South,Anita Rao,Bearings & Drives,1,3932.60,0,3932.60,Net 30,Delivered,17
MER-102085,2026-08-06,Customer 3861,Mid-Market,North,Vikram Shah,Fasteners,5,341.65,8,1571.59,Net 30,Delivered,11
MER-101818,2026-09-10,Customer 4719,Mid-Market,West,Priya Menon,Lubricants,2,1440.37,10,2592.67,Net 60,Cancelled,
MER-100540,2026-08-22,Customer 2283,Mid-Market, South,Karan Bhatia,Electricals,10,3655.52,0,36555.20,Net 30,Delivered,7
MER-103656,2026-08-10,Customer 1303,Enterprise,North,Arjun Desai,Hand Tools,25,1094.84,0,27371.00,Net 30,Delivered,3
MER-102731,2026-08-13,Customer 1270,Enterprise,North,Rahul Nair,Lubricants,5,1346.49,8,6193.85,Net 60,delivered,15
MER-100678,2026-07-10,Customer 3483,SMB,North,Arjun Desai,Pneumatics,2,6087.92,0,12175.84,Prepaid,Delivered,19
MER-100257,2026-08-13,Customer 1605,Enterprise,West,Anita Rao,Power Tools,25,7054.75,0,176368.75,Net 30,cancelled,
MER-101659,2026-08-07,Customer 4771,Mid-Market,North,Priya Menon,Lubricants,5,1233.50,5,5859.12,Net 60,DELIVERED,15
MER-100368,2026-09-14,Customer 2537,SMB,East,Sneha Kulkarni,Electricals,2,2672.97,0,5345.94,Net 30,Delivered,17
MER-102860,2026-09-19,Customer 1212,Mid-Market,West,Anita Rao,Bearings & Drives,5,4874.51,0,24372.55,Net 30,Delivered,5
MER-102152,2026-08-08,Customer 2534,SMB,East,Sneha Kulkarni,Fasteners,2,321.51,0,643.02,Net 30,Delivered,13
MER-102745,2026-08-02,Customer 3898,SMB,North,Priya Menon,Lubricants,1,1358.95,0,1358.95,Net 30,Delivered,11
MER-103247,2026-07-17,Customer 2314,SMB,South,Vikram Shah,Hand Tools,1,1018.90,5,967.95,Net 30,Delivered,13
MER-102647,2026-08-28,Customer 4226,SMB,West,Anita Rao,Pneumatics,1,6312.83,0,6312.83,Net 60,Delivered,16
MER-101939,2026-09-07,Customer 1561,SMB,North,Meera Iyer,Electricals,2,3607.51,5,,Net 60,delivered,9
MER-103808,2026-09-02,Customer 2192,SMB,South,Rahul Nair,Lubricants,2,1653.11,0,3306.22,Net 30,Delivered,6
MER-101457,2026-08-03,Customer 1584,SMB,North,Vikram Shah,Electricals,1,3516.26,5,3340.45,Net 60,DELIVERED,9
MER-101394,2026-07-20,Customer 1602,Mid-Market,North,Karan Bhatia,Fasteners,5,371.76,0,1858.80,Net 30,Delivered,12
MER-101964,2026-08-06,Customer 2173,Small Business,North,Arjun Desai,Bearings & Drives,0,3805.19,5,0.00,Net 30,Delivered,5
MER-103507,2026-07-09,Customer 2663,SMB,North,Rahul Nair,Lubricants,3,1482.89,0,4448.67,Net 60,cancelled,
MER-100766,2026-07-27,Customer 3478,Enterprise,South,Meera Iyer,Pneumatics,5,5495.98,8,25281.51,Net 30,Delivered,5
MER-100128,2026-08-04,Customer 3224,SMB,East,Rahul Nair,Lubricants,2,1538.49,0,3076.98,Net 30,Pending,
MER-101141,2026-08-23,Customer 1031,SMB,West,Anita Rao,Lubricants,5,1527.81,5,12585.10,Net 30,DELIVERED,19
